timestamp,tear_id,linha,turno,batch_id,roll_number,fabric_type,temperatura,umidade,vibracao,velocidade_rpm,metros_produzidos,status
2025-11-05T22:05:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,24.5,73.7,1.16,1112,31,operando
2025-11-05T22:05:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,26.2,58.0,1.84,1133,43,operando
2025-11-05T22:06:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,26.1,61.6,1.2,1195,39,operando
2025-11-05T22:06:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,25.7,63.2,1.44,1096,48,operando
2025-11-05T22:06:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,31.7,73.6,2.58,1251,49,operando
2025-11-05T22:06:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,28.8,68.7,1.54,1172,45,operando
2025-11-05T22:06:19,POWERLOOM-05,Linha-C,Night,800025,158,silk,25.7,73.7,0.99,1148,33,operando
2025-11-05T22:06:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,28.4,61.5,1.66,1119,41,operando
2025-11-05T22:06:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,22.5,62.2,1.32,1118,43,operando
2025-11-05T22:06:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,26.2,63.0,1.34,1170,39,operando
2025-11-05T22:06:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,33.6,69.0,2.59,1285,45,operando
2025-11-05T22:06:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,29.2,68.3,1.9,1190,47,operando
2025-11-05T22:06:49,POWERLOOM-05,Linha-C,Night,800025,158,silk,19.7,70.6,0.97,1155,27,operando
2025-11-05T22:06:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,32.8,65.1,1.38,1164,44,operando
2025-11-05T22:07:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,32.9,59.6,1.37,1165,47,operando
2025-11-05T22:07:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,32.2,66.6,1.51,1105,40,operando
2025-11-05T22:07:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,32.1,69.7,2.6,1227,43,operando
2025-11-05T22:07:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,28.9,59.3,1.85,1195,48,operando
2025-11-05T22:07:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,26.1,69.9,1.19,1121,34,operando
2025-11-05T22:07:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,32.2,61.7,1.59,1220,43,operando
2025-11-05T22:07:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,28.5,63.1,1.0,1162,30,operando
2025-11-05T22:07:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,28.4,64.2,1.75,1208,46,operando
2025-11-05T22:07:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,34.9,67.7,2.47,1191,40,operando
2025-11-05T22:07:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,25.1,66.5,1.76,1244,41,operando
2025-11-05T22:07:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,27.3,72.8,1.0,1086,36,operando
2025-11-05T22:07:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,30.2,57.4,1.59,1152,35,operando
2025-11-05T22:08:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,28.1,64.2,1.21,1121,47,operando
2025-11-05T22:08:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,25.7,66.2,1.53,1222,41,operando
2025-11-05T22:08:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,32.1,68.4,2.45,1249,42,operando
2025-11-05T22:08:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,28.8,67.0,1.88,1243,47,operando
2025-11-05T22:08:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,21.1,73.8,1.21,1097,35,operando
2025-11-05T22:08:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,25.6,63.8,1.5,1083,48,operando
2025-11-05T22:08:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,28.5,55.4,1.46,1102,44,operando
2025-11-05T22:08:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,31.1,64.1,1.43,1171,44,operando
2025-11-05T22:08:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,28.5,72.3,2.31,1179,47,operando
2025-11-05T22:08:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,27.2,67.5,2.03,1185,45,operando
2025-11-05T22:08:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,22.4,72.7,1.19,1096,38,operando
2025-11-05T22:08:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,27.5,63.8,1.5,1134,45,operando
2025-11-05T22:09:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,27.3,69.9,1.33,1146,39,operando
2025-11-05T22:09:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,24.3,63.0,1.76,1195,41,operando
2025-11-05T22:09:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,31.3,69.0,2.66,1165,46,operando
2025-11-05T22:09:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,34.9,73.2,1.75,1179,40,operando
2025-11-05T22:09:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,22.7,80.8,0.89,1049,35,operando
2025-11-05T22:09:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,27.1,55.8,1.46,1196,41,operando
2025-11-05T22:09:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,24.5,57.7,1.32,1148,45,operando
2025-11-05T22:09:49,POWERLOOM-02,Linha-A,Night,800036,160,cotton,26.3,63.3,1.52,1170,42,operando
2025-11-05T22:09:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,32.0,62.8,2.5,1269,39,operando
2025-11-05T22:09:49,POWERLOOM-04,Linha-B,Night,800033,161,polyester,27.5,67.0,1.93,1151,36,operando
2025-11-05T22:09:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,23.1,70.5,1.37,1071,36,operando
2025-11-05T22:09:49,POWERLOOM-06,Linha-C,Night,800031,162,linen,30.3,63.1,1.44,1126,43,operando
2025-11-05T22:10:19,POWERLOOM-01,Linha-A,Night,800023,159,cotton,23.8,64.6,1.04,1079,42,operando
2025-11-05T22:10:19,POWERLOOM-02,Linha-A,Night,800036,160,cotton,28.2,67.4,1.53,1143,42,operando
2025-11-05T22:10:19,POWERLOOM-03,Linha-B,Night,800028,163,polyester,31.1,66.3,2.63,1197,48,operando
2025-11-05T22:10:19,POWERLOOM-04,Linha-B,Night,800033,161,polyester,29.8,61.5,2.06,1217,50,operando
2025-11-05T22:10:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,23.5,70.5,1.11,1206,33,operando
2025-11-05T22:10:19,POWERLOOM-06,Linha-C,Night,800031,162,linen,28.6,59.0,3.95,1187,40,alerta
2025-11-05T22:10:49,POWERLOOM-01,Linha-A,Night,800023,159,cotton,23.9,64.0,0.9,1142,43,operando
2025-11-05T22:10:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,24.8,63.4,1.39,1232,40,operando
2025-11-05T22:10:49,POWERLOOM-03,Linha-B,Night,800028,163,polyester,34.6,73.2,2.39,1269,39,operando
2025-11-05T22:10:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,32.9,69.4,1.88,1169,43,operando
2025-11-05T22:10:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,23.3,71.5,0.85,1050,35,operando
2025-11-05T22:10:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,30.9,61.3,1.34,1127,42,operando
2025-11-05T22:11:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,27.8,59.1,1.22,1149,42,operando
2025-11-05T22:11:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,27.8,61.3,1.3,1151,42,operando
2025-11-05T22:11:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,30.4,66.9,2.36,1214,48,operando
2025-11-05T22:11:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,27.5,72.0,1.9,1249,46,operando
2025-11-05T22:11:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,24.7,78.7,0.68,1123,35,operando
2025-11-05T22:11:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,28.9,59.9,1.34,1194,38,operando
2025-11-05T22:11:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,25.8,69.3,1.31,1181,42,operando
2025-11-05T22:11:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,26.9,65.6,1.21,1220,43,operando
2025-11-05T22:11:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,29.1,68.2,2.36,1187,41,operando
2025-11-05T22:11:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,30.0,67.3,1.88,1237,42,operando
2025-11-05T22:11:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,27.5,76.2,1.28,1135,32,operando
2025-11-05T22:11:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,29.2,56.8,1.54,1167,44,operando
2025-11-05T22:12:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,21.7,60.1,1.22,1131,41,operando
2025-11-05T22:12:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,30.8,64.7,1.26,1118,40,operando
2025-11-05T22:12:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,32.1,71.2,2.65,1214,40,operando
2025-11-05T22:12:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,31.9,72.5,1.88,1173,44,operando
2025-11-05T22:12:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,26.9,74.1,0.96,1153,39,operando
2025-11-05T22:12:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,31.2,58.6,1.64,1170,46,operando
2025-11-05T22:12:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,26.9,68.6,1.27,1143,42,operando
2025-11-05T22:12:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,24.8,65.6,1.45,1163,36,operando
2025-11-05T22:12:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,34.0,70.8,2.41,1185,45,operando
2025-11-05T22:12:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,34.4,70.8,1.77,1123,42,operando
2025-11-05T22:12:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,23.2,69.0,1.02,1103,33,operando
2025-11-05T22:12:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,27.9,57.7,1.31,1186,41,operando
2025-11-05T22:13:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,28.9,65.0,1.36,1091,46,operando
2025-11-05T22:13:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,28.4,62.2,1.57,1187,44,operando
2025-11-05T22:13:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,31.2,71.2,2.54,1221,49,operando
2025-11-05T22:13:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,27.8,67.9,1.92,1109,41,operando
2025-11-05T22:13:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,26.5,73.5,1.04,1021,29,operando
2025-11-05T22:13:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,27.8,61.1,1.73,1170,36,operando
2025-11-05T22:13:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,23.8,58.4,1.34,1141,37,operando
2025-11-05T22:13:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,25.9,66.2,1.47,1155,38,operando
2025-11-05T22:13:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,33.3,69.2,2.38,1202,41,operando
2025-11-05T22:13:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,27.6,65.7,1.85,1068,46,operando
2025-11-05T22:13:49,POWERLOOM-05,Linha-C,Night,800025,164,silk,26.5,85.9,0.96,1055,35,alerta
2025-11-05T22:13:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,30.0,63.5,1.51,1147,41,operando
2025-11-05T22:14:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,25.5,66.9,0.87,1193,41,operando
2025-11-05T22:14:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,28.8,68.7,1.53,1229,44,operando
2025-11-05T22:14:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,33.2,71.2,2.4,1212,41,operando
2025-11-05T22:14:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,26.1,66.9,1.69,1225,38,operando
2025-11-05T22:14:19,POWERLOOM-05,Linha-C,Night,800025,164,silk,25.1,73.9,1.02,1034,41,operando
2025-11-05T22:14:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,26.3,61.3,1.33,1193,37,operando
2025-11-05T22:14:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,26.2,61.1,1.21,1183,39,operando
2025-11-05T22:14:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,27.9,64.9,1.27,1169,45,operando
2025-11-05T22:14:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,29.9,75.3,2.46,1171,42,operando
2025-11-05T22:14:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,29.9,65.0,1.95,1224,40,operando
2025-11-05T22:14:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,24.3,75.0,1.05,1136,32,operando
2025-11-05T22:14:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,33.0,56.7,1.73,1229,36,operando
2025-11-05T22:15:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,24.9,58.7,1.13,1181,46,operando
2025-11-05T22:15:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,25.4,58.5,1.48,1207,40,operando
2025-11-05T22:15:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,31.0,67.7,2.41,1231,46,operando
2025-11-05T22:15:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,25.7,67.2,1.69,1176,39,operando
2025-11-05T22:15:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,26.3,74.3,1.02,1069,36,operando
2025-11-05T22:15:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,25.8,58.8,1.69,1219,45,operando
2025-11-05T22:15:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,26.8,62.9,1.3,1117,45,operando
2025-11-05T22:15:49,POWERLOOM-02,Linha-A,Night,800038,165,cotton,24.9,64.8,1.33,1153,47,operando
2025-11-05T22:15:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,29.3,70.5,4.08,1162,45,alerta
2025-11-05T22:15:49,POWERLOOM-04,Linha-B,Night,800033,166,polyester,29.1,63.5,1.9,1242,42,operando
2025-11-05T22:15:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,26.6,71.5,0.9,1123,35,operando
2025-11-05T22:15:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,29.0,61.2,1.64,1179,36,operando
2025-11-05T22:16:19,POWERLOOM-01,Linha-A,Night,800023,168,cotton,26.0,60.2,1.35,1212,44,operando
2025-11-05T22:16:19,POWERLOOM-02,Linha-A,Night,800038,165,cotton,28.7,63.1,1.47,1233,47,operando
2025-11-05T22:16:19,POWERLOOM-03,Linha-B,Night,800028,169,polyester,33.7,76.7,2.4,1179,40,operando
2025-11-05T22:16:19,POWERLOOM-04,Linha-B,Night,800033,166,polyester,27.1,70.8,1.91,1217,49,operando
2025-11-05T22:16:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,27.8,72.8,1.16,1109,24,operando
2025-11-05T22:16:19,POWERLOOM-06,Linha-C,Night,800031,167,linen,28.5,53.9,1.41,1160,37,operando
2025-11-05T22:16:49,POWERLOOM-01,Linha-A,Night,800023,168,cotton,24.3,65.7,1.2,1135,39,operando
2025-11-05T22:16:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,27.5,63.8,1.53,1201,38,operando
2025-11-05T22:16:49,POWERLOOM-03,Linha-B,Night,800028,169,polyester,32.7,68.3,2.57,1210,40,operando
2025-11-05T22:16:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,28.4,72.8,1.72,1180,38,operando
2025-11-05T22:16:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,23.3,75.3,2.49,1066,22,operando
2025-11-05T22:16:49,POWERLOOM-06,Linha-C,Night,800031,167,linen,30.6,58.5,1.77,1082,48,operando
2025-11-05T22:17:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,23.6,64.4,1.18,1133,39,operando
2025-11-05T22:17:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,27.1,59.7,1.4,1245,42,operando
2025-11-05T22:17:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,35.3,73.2,2.42,1249,42,operando
2025-11-05T22:17:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,32.4,69.0,1.7,1157,42,operando
2025-11-05T22:17:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,26.0,74.0,1.25,1119,35,operando
2025-11-05T22:17:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,26.5,54.8,1.54,1147,42,operando
2025-11-05T22:17:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,26.4,64.4,1.37,1069,43,operando
2025-11-05T22:17:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,24.2,64.7,1.36,1153,44,operando
2025-11-05T22:17:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,31.9,73.7,2.49,1193,43,operando
2025-11-05T22:17:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,29.5,65.6,2.02,1234,38,operando
2025-11-05T22:17:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,25.1,71.3,1.13,1103,29,operando
2025-11-05T22:17:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,28.3,63.0,1.39,1200,45,operando
2025-11-05T22:18:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,24.3,60.0,1.22,1174,40,operando
2025-11-05T22:18:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,24.1,66.8,1.34,1202,36,operando
2025-11-05T22:18:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,32.3,69.7,4.6,1217,43,alerta
2025-11-05T22:18:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,31.9,69.4,1.88,1196,41,operando
2025-11-05T22:18:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,27.7,73.7,0.96,1138,35,operando
2025-11-05T22:18:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,26.6,56.8,1.57,1147,41,operando
2025-11-05T22:18:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,24.8,60.8,1.14,1148,42,operando
2025-11-05T22:18:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,25.5,67.9,1.71,1106,48,operando
2025-11-05T22:18:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,32.6,66.8,2.52,1239,41,operando
2025-11-05T22:18:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,27.3,69.6,1.73,1205,41,operando
2025-11-05T22:18:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,24.1,74.6,1.35,1019,31,operando
2025-11-05T22:18:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,28.6,60.2,1.3,1241,39,operando
2025-11-05T22:19:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,21.1,60.0,1.25,1066,43,operando
2025-11-05T22:19:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,29.6,62.1,1.53,1147,40,operando
2025-11-05T22:19:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,28.6,68.5,2.79,1168,39,operando
2025-11-05T22:19:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,31.7,62.9,1.65,1141,49,operando
2025-11-05T22:19:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,26.4,71.8,1.0,1153,27,operando
2025-11-05T22:19:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,30.7,65.8,1.62,1123,47,operando
2025-11-05T22:19:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,27.6,59.0,1.33,1136,45,operando
2025-11-05T22:19:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,29.6,63.4,1.42,1190,47,operando
2025-11-05T22:19:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,33.9,75.8,2.16,1220,39,operando
2025-11-05T22:19:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,28.0,63.8,2.02,1173,38,operando
2025-11-05T22:19:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,29.8,71.5,1.22,1122,32,operando
2025-11-05T22:19:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,28.9,60.8,1.75,1163,52,operando
2025-11-05T22:20:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,26.6,60.6,1.13,1140,42,operando
2025-11-05T22:20:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,30.1,70.9,1.57,1108,42,operando
2025-11-05T22:20:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,34.5,72.5,2.56,1267,37,operando
2025-11-05T22:20:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,36.7,69.9,1.78,1168,40,operando
2025-11-05T22:20:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,25.2,64.8,0.99,1054,35,operando
2025-11-05T22:20:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,30.3,59.2,1.48,1164,50,operando
2025-11-05T22:20:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,26.3,66.0,1.09,1167,44,operando
2025-11-05T22:20:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,26.7,66.2,1.47,1126,37,operando
2025-11-05T22:20:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,32.3,68.5,2.32,1160,37,operando
2025-11-05T22:20:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,29.4,68.2,1.78,1181,39,operando
2025-11-05T22:20:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,26.7,69.4,0.88,1128,34,operando
2025-11-05T22:20:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,29.8,61.4,1.44,1135,39,operando
2025-11-05T22:21:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,28.6,58.9,1.68,1201,47,operando
2025-11-05T22:21:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,26.7,69.9,1.62,1198,51,operando
2025-11-05T22:21:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,31.7,72.4,2.58,1198,37,operando
2025-11-05T22:21:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,27.4,65.4,1.73,1162,45,operando
2025-11-05T22:21:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,23.4,69.8,0.73,1056,39,operando
2025-11-05T22:21:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,24.1,60.6,1.48,1182,40,operando
2025-11-05T22:21:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,23.4,61.9,1.3,1136,40,operando
2025-11-05T22:21:49,POWERLOOM-02,Linha-A,Night,800038,171,cotton,25.9,63.6,1.41,1158,45,operando
2025-11-05T22:21:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,30.7,69.9,2.4,1210,42,operando
2025-11-05T22:21:49,POWERLOOM-04,Linha-B,Night,800033,172,polyester,28.6,72.2,1.74,1216,46,operando
2025-11-05T22:21:49,POWERLOOM-05,Linha-C,Night,800040,170,silk,27.0,74.9,0.83,1090,32,operando
2025-11-05T22:21:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,29.5,58.4,1.79,1229,35,operando
2025-11-05T22:22:19,POWERLOOM-01,Linha-A,Night,800023,173,cotton,27.2,62.1,1.05,1183,46,operando
2025-11-05T22:22:19,POWERLOOM-02,Linha-A,Night,800038,171,cotton,26.6,64.9,1.63,1193,45,operando
2025-11-05T22:22:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,26.9,69.9,2.11,1229,35,operando
2025-11-05T22:22:19,POWERLOOM-04,Linha-B,Night,800033,172,polyester,26.5,62.7,1.81,1164,50,operando
2025-11-05T22:22:19,POWERLOOM-05,Linha-C,Night,800040,170,silk,25.4,73.1,0.99,1157,37,operando
2025-11-05T22:22:19,POWERLOOM-06,Linha-C,Night,800043,175,linen,29.3,61.4,1.69,1133,44,operando
2025-11-05T22:22:49,POWERLOOM-01,Linha-A,Night,800023,173,cotton,27.7,55.4,2.65,1141,43,operando
2025-11-05T22:22:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,30.4,62.7,1.43,1159,44,operando
2025-11-05T22:22:49,POWERLOOM-03,Linha-B,Night,800028,174,polyester,31.2,68.0,2.73,1235,34,operando
2025-11-05T22:22:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,28.7,68.3,1.82,1165,46,operando
2025-11-05T22:22:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,24.5,76.5,1.13,1060,33,operando
2025-11-05T22:22:49,POWERLOOM-06,Linha-C,Night,800043,175,linen,24.5,58.8,1.77,1111,41,operando
2025-11-05T22:23:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,26.5,57.6,0.92,1159,37,operando
2025-11-05T22:23:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,24.0,65.1,1.29,1145,44,operando
2025-11-05T22:23:19,POWERLOOM-03,Linha-B,Night,800028,174,polyester,30.5,64.5,2.71,1236,34,operando
2025-11-05T22:23:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,29.5,68.2,1.97,1131,37,operando
2025-11-05T22:23:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,27.3,72.5,1.12,1072,28,operando
2025-11-05T22:23:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,25.9,58.7,1.71,1138,38,operando
2025-11-05T22:23:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,24.3,57.0,1.42,1087,42,operando
2025-11-05T22:23:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,22.7,64.3,1.05,1051,46,operando
2025-11-05T22:23:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,27.2,67.1,2.52,1193,39,operando
2025-11-05T22:23:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,28.5,67.8,1.79,1203,45,operando
2025-11-05T22:23:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,21.9,71.0,1.1,1048,32,operando
2025-11-05T22:23:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,28.3,62.8,1.6,1165,48,operando
2025-11-05T22:24:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,26.0,59.6,1.36,1054,45,operando
2025-11-05T22:24:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,32.9,63.2,1.38,1149,45,operando
2025-11-05T22:24:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,33.2,71.5,2.53,1219,39,operando
2025-11-05T22:24:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,29.7,69.8,1.77,1264,44,operando
2025-11-05T22:24:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,24.5,66.7,1.22,1134,39,operando
2025-11-05T22:24:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,33.1,60.7,1.51,1127,46,operando
2025-11-05T22:24:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,26.2,68.0,1.26,1267,40,operando
2025-11-05T22:24:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,26.2,62.9,1.52,1132,49,operando
2025-11-05T22:24:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,30.1,66.6,2.78,1174,36,operando
2025-11-05T22:24:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,30.6,70.9,1.75,1226,42,operando
2025-11-05T22:24:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,24.1,75.9,1.03,1123,36,operando
